1-10-10-08-a,1-10-10-08,STO PADANG BULAN,"JL. SETIA BUDI NO. 349, KEC. MEDAN SELAYANG, MEDAN KOTA",a,"3.555786,98.633066",GEDUNG PERANGKAT STO,KOTA MEDAN,,
1-10-10-09-a,1-10-10-09,STO PULO BRAYAN,"JL. KRAKATAU NO. 15, MEDAN KOTA",a,"3.627421,98.68141",GEDUNG PERANGKAT STO,KOTA MEDAN,,
1-10-10-10-a,1-10-10-10,STO SIMPANG LIMUN,"JL. STM NO. 19, MEDAN KOTA",a,"3.548196,98.691454",GEDUNG PERANGKAT STO,KOTA MEDAN,,
1-10-10-11-a,1-10-10-11,STO SUKARAMAI,"JL. HM JONI NO. 64, MEDAN KOTA",a,"3.568187,98.70156",GEDUNG PERANGKAT STO,KOTA MEDAN,,
1-10-10-12-a,1-10-10-12,STO TANJUNG MULIA,"JL. YOS SUDARSO KM. 12, MEDAN KOTA",a,"3.684827,98.66595",GEDUNG PERANGKAT STO,KOTA MEDAN,,
1-10-10-13-a,1-10-10-13,MEDAN CENTRUM,"JL. HM. YAMIN NO. 2, MEDAN KOTA",a,"3.592857,98.677308",GEDUNG PERANGKAT STO,KOTA MEDAN,,
1-10-10-13-b,1-10-10-13,TELKOM REGIONAL 1 SUMATERA,"JL. HM. YAMIN NO. 2, MEDAN KOTA",b,"3.592857,98.677308",GEDUNG PERKANTORAN,KOTA MEDAN,,
1-10-10-14-a,1-10-10-14,KANTOR WITEL SUMUT BARAT,"JL. HM. YAMIN NO. 13, MEDAN KOTA",a,"3.5947464,98.6771973",GEDUNG PERKANTORAN,KOTA MEDAN,,
1-10-10-15-a,1-10-10-15,LEARNING CENTER MEDAN,"JL. LETJEN JAMIN GINTING KM. 11,1 / NO. 9, MEDAN KOTA",a,"3.521613,98.621718",GEDUNG AULA,KOTA MEDAN,,
1-10-10-15-b,1-10-10-15,LEARNING CENTER MEDAN,"JL. LETJEN JAMIN GINTING KM. 11,1 / NO. 9, MEDAN KOTA",b,"3.521613,98.621718",GEDUNG KELAS,KOTA MEDAN,,
1-10-10-15-c,1-10-10-15,LEARNING CENTER MEDAN,"JL. LETJEN JAMIN GINTING KM. 11,1 / NO. 9, MEDAN KOTA",c,"3.521613,98.621718",GEDUNG LABORATORIUM & AULA,KOTA MEDAN,,
1-10-10-15-d,1-10-10-15,LEARNING CENTER MEDAN,"JL. LETJEN JAMIN GINTING KM. 11,1 / NO. 9, MEDAN KOTA",d,"3.521613,98.621718",GEDUNG PERKANTORAN,KOTA MEDAN,,
1-10-10-16-a,1-10-10-16,PLASA BINJAI,"JL. CUT NYAK DHIEN NO. 4, KEC. BINJAI TIMUR, BINJAI KOTA",a,"3.610296,98.495747",GEDUNG PERKANTORAN,KOTA BINJAI,,
1-10-10-16-b,1-10-10-16,PLASA BINJAI,"JL. CUT NYAK DHIEN NO. 4, KEC. BINJAI TIMUR, BINJAI KOTA",b,"3.610296,98.495747",GEDUNG PLASA,KOTA BINJAI,,
1-10-10-17-a,1-10-10-17,PLASA PANGKALAN BRANDAN,"JL. SUMATERA NO. 1, KEL. BABALAN, KEC. BRANDAN TIMUR, KAB. LANGKAT",a,"4.01999,98.287292",GEDUNG PLASA,KAB. LANGKAT,,
1-10-10-18-a,1-10-10-18,DATEL STABAT,"JL. PROKLAMASI NO. 40, STABAT, KAB. LANGKAT",a,"3.742687,98.444011",GEDUNG PERKANTORAN,KAB. LANGKAT,,
1-10-10-18-b,1-10-10-18,PLASA STABAT,"JL. PROKLAMASI NO. 40, STABAT, KAB. LANGKAT",b,"3.742687,98.444011",GEDUNG PLASA,KAB. LANGKAT,,
1-10-10-19-a,1-10-10-19,STO / PLASA PANGKALAN SUSU,"JL. MESJID NO. 1, KEL. BUKIT JENGKOL, KEC. PANGKALAN SUSU, KAB. LANGKAT",a,"4.119207,98.214626",GEDUNG PERANGKAT STO & PLASA,KAB. LANGKAT,,
1-10-10-20-a,1-10-10-20,STO / PLASA TANJUNG PURA,"JL. PATTIMURA NO. 40, KEC. TANJUNG PURA, KAB. LANGKAT",a,"3.908894,98.42212",GEDUNG PERANGKAT STO & PLASA,KAB. LANGKAT,,
1-10-10-21-a,1-10-10-21,STO KUALA,"JL. BINJAI - KUALA NO. 150, KUALA, KAB. DELI SERDANG",a,"3.5283303,98.399097",GEDUNG PERANGKAT STO,KAB. DELI SERDANG,,
1-10-10-22-a,1-10-10-22,STO TUNTUNGAN,"JL. JAMIN GINTING KM 11,2, MEDAN KOTA",a,"3.521613,98.621718",GEDUNG PERANGKAT STO,KOTA MEDAN,,
1-10-10-23-a,1-10-10-23,PLASA LUBUK PAKAM,"JL. TENGKU FACHRUDDIN NO. 54, KEL. LUBUK PAKAM, KAB. DELI SERDANG",a,"3.560785,98.878824",GEDUNG PLASA,KAB. DELI SERDANG,,
1-10-10-24-a,1-10-10-24,STO DELI TUA,"JL. BESAR DELI TUA, KEL. MEKAR SARI, KAB. DELI SERDANG",a,"3.50293,98.679066",GEDUNG PERANGKAT STO,KAB. DELI SERDANG,,
1-10-10-25-a,1-10-10-25,STO GALANG,"JL. SERSAN ARIFIN GALANG NO. 17, KEL. GALANG SUKA, KAB. DELI SERDANG",a,"3.4354263,98.896419",GEDUNG PERANGKAT STO,KAB. DELI SERDANG,,
1-10-10-26-a,1-10-10-26,STO LUBUK PAKAM,"JL. S. HASANUDDIN, KAB. DELI SERDANG",a,"3.560785,98.878824",GEDUNG PERANGKAT STO,KAB. DELI SERDANG,,
1-10-10-26-b,1-10-10-26,STO LUBUK PAKAM,"JL. S. HASANUDDIN, KAB. DELI SERDANG",b,"3.560785,98.878824",GEDUNG PLASA,KAB. DELI SERDANG,,
1-10-10-27-a,1-10-10-27,STO PERBAUNGAN,"JL. TENGKU RIZAL NURDIN / PANTAI CERMIN NO. 5, KAB. DELI SERDANG",a,"3.572442,98.951342",GEDUNG PERKANTORAN,KAB. DELI SERDANG,,
1-10-10-28-a,1-10-10-28,STO PERCUT,"JL. SUDIRMAN, KEL. CINTA RAKYAT, KEC. PERCUT SEI TUAN, KAB. DELI SERDANG",a,"3.6672064,98.750928",GEDUNG PERANGKAT STO,KAB. DELI SERDANG,,
1-10-10-29-a,1-10-10-29,STO TANJUNG MORAWA,"JL. RAYA MEDAN-TANJUNG MORAWA, KEL. LIMAU MANIS, KEC. TANJUNG MORAWA, KAB. DELI SERDANG",a,"3.522139,98.781081",GEDUNG PERANGKAT STO,KAB. DELI SERDANG,,
1-10-10-30-a,1-10-10-30,STO TEMBUNG,"JL. PASAR VII, BANDAR KHALIPPA, KAB. DELI SERDANG",a,"3.594875,98.754315",GEDUNG PERANGKAT STO,KAB. DELI SERDANG,,
1-10-10-31-a,1-10-10-31,TLS PANTAI CERMIN,"KOMP. PANTAI KUALA PUTRI, KAB. DELI SERDANG",a,"3.711903,99.023814",GEDUNG PERANGKAT LANDING STATION,KAB. DELI SERDANG,,
1-10-10-32-a,1-10-10-32,DILO MEDAN,"Jl. Monginsidi No.6, Anggrung, Kec. Medan Polonia, Kota Medan, Sumatera Utara 20152",a,"3.571404,98.670537",,,,
1-10-10-33-a,1-10-10-33,BOT GMP Putri Hijau,JL. PUTRI HIJAU,a,"3.595653,98.675960",GEDUNG PERKANTORAN,KOTA MEDAN,,
1-10-11-01-a,1-10-11-01,DATEL KISARAN,"JL. COKRO MINOTO NO.222, KISARAN, KAB. ASAHAN",a,"2.986796,99.622788",GEDUNG PERKANTORAN & PLASA,KAB. ASAHAN,,
1-10-11-02-a,1-10-11-02,STO / PLASA LABUHAN RUKU,"DS. LABUHAN RUKU, KAB. BATUBARA",a,"3.202745,99.562824",GEDUNG PERANGKAT STO,KAB. BATU BARA,,
1-10-11-03-a,1-10-11-03,STO / PLASA PULO RAKYAT,"JL. PERINTIS KEMERDEKAAN NO. 82, KAB. ASAHAN",a,"-7.370016,108.540903",GEDUNG PERANGKAT STO,KAB. ASAHAN,,
1-10-11-04-a,1-10-11-04,STO KISARAN,"JL. AKASIA NO. 5, KAB. ASAHAN",a,"2.986796,99.622788",GEDUNG PERANGKAT STO,KAB. ASAHAN,,
1-10-11-04-b,1-10-11-04,STO KISARAN,"JL. AKASIA NO. 5, KAB. ASAHAN",b,"2.986796,99.622788",GEDUNG PERKANTORAN,KAB. ASAHAN,,
1-10-11-05-a,1-10-11-05,STO TANJUNG BALAI,"JL. GEREJA NO. 3, TANJUNG BALAI KOTA",a,"2.964483,99.806039",GEDUNG PERANGKAT STO,KOTA TANJUNG BALAI,,
1-10-11-06-a,1-10-11-06,STO TANJUNG LEDONG,"JL. TITI PAYUNG NO. 1, TANJUNG LEDONG, KAB. LABUHANBATU UTARA",a,"2.765084, 99.975575",GEDUNG PERANGKAT STO,KAB. LABUHANBATU UTARA,,
1-10-11-07-a,1-10-11-07,DATEL PADANG SIDEMPUAN,"JL. P. LUMUMBA, PADANG SIDEMPUAN KOTA",a,"1.375607,99.277496",GEDUNG PERKANTORAN,KOTA PADANGSIDIMPUAN,,
1-10-11-08-a,1-10-11-08,INFRATEL PANDAN,"JL. OSWALD SIAHAAN, KAB. TAPANULI TENGAH",a,"1.6801221,98.826476",GEDUNG INFRATEL,KAB. TAPANULI TENGAH,,
1-10-11-08-b,1-10-11-08,STO PANDAN,"JL. OSWALD SIAHAAN, KAB. TAPANULI TENGAH",b,"1.6801221,98.826476",GEDUNG PERANGKAT STO,KAB. TAPANULI TENGAH,,
1-10-11-09-a,1-10-11-09,PLASA BATANG TORU,"DS AEK PINANG, BATANG TORU, KAB. TAPANULI SELATAN",a,"1.4878036,99.0408341",GEDUNG PLASA,KAB. TAPANULI SELATAN,,
1-10-11-10-a,1-10-11-10,PLASA KOTA NOPAN,"JL. PERINTIS KEMERDEKAAN NO. 45, KOTA NOPAN, KAB. MANDAILING NATAL",a,"0.6684617,99.7048159",GEDUNG PLASA,KAB. MANDAILING NATAL,,
1-10-11-11-a,1-10-11-11,INFRATEL PANYABUNGAN,"JL. BUKIT BARISAN NO. 30, KAB. MANDAILING NATAL",a,"0.520136,99.335177",GEDUNG INFRATEL,KAB. MANDAILING NATAL,,
1-10-11-11-b,1-10-11-11,PLASA PENYAMBUNGAN,"JL. BUKIT BARISAN NO. 30, PENYABUNGAN, KAB. MANDAILING NATAL",b,"0.520136,99.335177",GEDUNG PLASA,KAB. MANDAILING NATAL,,
1-10-11-12-a,1-10-11-12,PLASA SIBUHUAN,"JL. KARYA PEMBANGUNAN, SIBUHUAN, KAB. PADANG LAWAS",a,"1.048253, 99.743133",GEDUNG PLASA,KAB. PADANG LAWAS,,
1-10-11-13-a,1-10-11-13,SITE BINANGA,"JL. PASAR BINANGA, KAB. PADANG LAWAS",a,"3.072848,98.238882",GEDUNG PERANGKAT STO,KAB. PADANG LAWAS,,
1-10-11-14-a,1-10-11-14,STO BATANG TORU,"JL. RAYA PSP, BATANG TORU, KAB. TAPANULI SELATAN",a,"1.487732,99.0392663",GEDUNG PERANGKAT STO,KAB. TAPANULI SELATAN,,
1-10-11-14-b,1-10-11-14,STO BATANG TORU,"JL. RAYA PSP, BATANG TORU, KAB. TAPANULI SELATAN",b,"1.487732,99.0392663",GEDUNG PERKANTORAN,KAB. TAPANULI SELATAN,,
1-10-11-15-a,1-10-11-15,STO NATAL,"JL. MT. HARYONO, KAB. MANDAILING NATAL",a,"0.5574051,99.1102221",GEDUNG PERANGKAT STO,KAB. MANDAILING NATAL,,
1-10-11-16-a,1-10-11-16,STO PADANG SIDEMPUAN,"JL. SAHALA MUDA PAKPAHAN NO.6, PADANG SIDEMPUAN KOTA",a,"3.5283303,98.399097",GEDUNG PERANGKAT STO,KOTA PADANGSIDIMPUAN,,
1-10-11-16-b,1-10-11-16,INFRATEL PADANG SIDEMPUAN,"JL. SAHALA MUDA PAKPAHAN NO. 60, PADANG SIDEMPUAN KOTA",b,"3.5283303,98.399097",GEDUNG INFRATEL,KOTA PADANGSIDIMPUAN,,
1-10-11-17-a,1-10-11-17,STO PSP,"JL. VETERAN, PADANG SIDEMPUAN UTARA, PADANG SIDEMPUAN KOTA",a,"1.3756221,99.2750918",GEDUNG PERANGKAT STO,KOTA PADANGSIDIMPUAN,,
1-10-11-18-a,1-10-11-18,STO SIBUHUAN,"JL. PASAR SIBUHUAN, KAB. PADANG LAWAS",a,"1.048253, 99.743133",GEDUNG PERANGKAT STO,KAB. PADANG LAWAS,,
1-10-11-19-a,1-10-11-19,STO SIPIROK,"DS SUMURAN SIPIROK, KAB. TAPANULI SELATAN",a,"1.5953578,99.2788872",GEDUNG PERANGKAT STO,KAB. TAPANULI SELATAN,,
1-10-11-20-a,1-10-11-20,PLASA BRASTAGI,"JL. PERWIRA NO. 1, KAB. KARO",a,"3.114098,98.303012",GEDUNG PLASA,KAB. KARO,,
1-10-11-21-a,1-10-11-21,PLASA SIDIKALANG,"JL. KAPT. SIHAR HUTAURUK NO.2, SIDIKALANG, KAB. DAIRI",a,"2.751191,98.3119",GEDUNG PLASA,KAB. DAIRI,,
1-10-11-22-a,1-10-11-22,PLASA SUMBUL,"JL. SISINGAMANGARAJA, SUMBUL, KAB. DAIRI",a,"2.766208,98.249877",GEDUNG PLASA,KAB. DAIRI,,
1-10-11-23-a,1-10-11-23,STO / PLASA BANDAR BARU,"JL. KOLAM DEWI NO. 1, DS BANDAR BARU, KAB. KARO",a,"3.170877,98.333948",GEDUNG PERANGKAT STO & PLASA,KAB. KARO,,
1-10-11-24-a,1-10-11-24,STO / PLASA KABANJAHE,"JL. MARIAM GINTING NO. 32, KAB. KARO",a,"3.060903,98.294932",GEDUNG PERANGKAT STO,KAB. KARO,,
1-10-11-24-b,1-10-11-24,STO / PLASA KABANJAHE,"JL. MARIAM GINTING NO. 32, KAB. KARO",b,"3.060903,98.294932",GEDUNG PLASA & PERKANTORAN,KAB. KARO,,
1-10-11-25-a,1-10-11-25,STO / PLASA TIGA BINANGAN,"JL. KOTA CANE NO. 7, TIGA BINANGA, KAB. KARO",a,"3.072848,98.238882",GEDUNG PERANGKAT STO,KAB. KARO,,
1-10-11-25-b,1-10-11-25,STO / PLASA TIGA BINANGAN,"JL. KOTA CANE NO. 7, TIGA BINANGA, KAB. KARO",b,"3.072848,98.238882",GEDUNG PERKANTORAN,KAB. KARO,,
1-10-11-25-c,1-10-11-25,STO / PLASA TIGA BINANGAN,"JL. KOTA CANE NO. 7, TIGA BINANGA, KAB. KARO",c,"3.072848,98.238882",GEDUNG PLASA,KAB. KARO,,
1-10-11-26-a,1-10-11-26,INFRATEL SIMALUNGUN,"JL. RAYA SIMALUNGUN, KAB. SIMALUNGUN",a,"2.968484,99.10427",GEDUNG INFRATEL,KAB. SIMALUNGUN,,
1-10-11-27-a,1-10-11-27,KANTOR WITEL SUMUT TIMUR,"JL. ASAHAN KM 4,5, KAB. SIMALUNGUN",a,"2.968484,99.10427",GEDUNG PERKANTORAN,KAB. SIMALUNGUN,,
1-10-11-28-a,1-10-11-28,ARNET PEMATANG SIANTAR,"JL. DIPONEGORO NO. 11, KAB. PEMATANG SIANTAR",a,"2.958614,99.062317",GEDUNG PERANGKAT STO,KOTA PEMATANG SIANTAR,,
1-10-11-29-a,1-10-11-29,PLASA RAYA SIMALUNGUN,"JL. SUTOMO, DS SONDI RAYA, KAB. SIMALUNGUN",a,"2.966922, 98.863287",GEDUNG PLASA,KAB. SIMALUNGUN,,
1-10-11-30-a,1-10-11-30,PLASA SARBELAWAN,"JL. MERDEKA NO. 2, SERBELAWAN, KAB. SIMALUNGUN",a,"3.12011,99.139782",GEDUNG PLASA,KAB. SIMALUNGUN,,
1-10-11-31-a,1-10-11-31,STO TEBING TINGGI,"JL. IMAM BONJOL NO. 1, TEBING TINGGI KOTA",a,"-1.177848,103.142579",GEDUNG PERANGKAT STO,KOTA TEBING TINGGI,,
1-10-11-31-b,1-10-11-31,PLASA TEBING TINGGI,"JL. IMAM BONJOL NO. 1, TEBING TINGGI KOTA",b,"-1.177848,103.142579",GEDUNG PLASA,KOTA TEBING TINGGI,,
1-10-11-32-a,1-10-11-32,STO / PLASA INALUM,"KOMP. INALUM, KAB. ASAHAN",a,"3.3124972,99.341292",GEDUNG PERANGKAT STO,KAB. ASAHAN,,
1-10-11-33-a,1-10-11-33,STO / PLASA PERDAGANGAN,"JL. KARTINI, PERDAGANGAN, KAB. SIMALUNGUN",a,"3.163344,99.331622",GEDUNG PERANGKAT STO,KAB. SIMALUNGUN,,
1-10-11-34-a,1-10-11-34,STO / PLASA SAMOSIR,"JL. DR. FL. TOBING, PANGURURAN, KAB. SAMOSIR",a,"2.609037,98.696151",GEDUNG PERANGKAT STO,KAB. SAMOSIR,,
1-10-11-35-a,1-10-11-35,STO / PLASA SEI RAMPAH,"JL. MEDAN - TEBING TINGGI, SEI RAMPAH, KAB. SERDANG BEDAGAI",a,"3.4737988,99.1384252",GEDUNG PERANGKAT STO,KAB. SERDANG BEDAGAI,,
1-10-11-36-a,1-10-11-36,STO PARAPAT,"JL. JOSEP SINAGA, PARAPAT, KAB. SIMALUNGUN",a,"2.662709, 98.937993",GEDUNG PERANGKAT STO,KAB. SIMALUNGUN,,
1-10-11-37-a,1-10-11-37,STO RAYA SIMALUNGUN,"JL. PANGLIMA NURUT, KAB. SIMALUNGUN",a,"2.968484,99.10427",GEDUNG PERANGKAT STO,KAB. SIMALUNGUN,,
1-10-11-38-a,1-10-11-38,PLASA AEK KANOPAN,"JL. JEND SUDIRMAN NO. 23, AEK KANOPAN, KAB. LABUHANBATU UTARA",a,"2.572021,99.653851",GEDUNG PLASA,KAB. LABUHANBATU UTARA,,
1-10-11-39-a,1-10-11-39,PLASA AEK NABARA,"JL. PERHUBUNGAN NO. 15, AEK NABARA, KAB. LABUHANBATU",a,"2.065658,99.952074",GEDUNG PLASA,KAB. LABUHANBATU,,
1-10-11-40-a,1-10-11-40,STO / PLASA KOTA PINANG,"JL. MESJID, KOTA PINANG, KAB. LABUHANBATU SELATAN",a,"1.893948,100.092693",GEDUNG PERANGKAT STO,KAB. LABUHANBATU,,
1-10-11-41-a,1-10-11-41,STO / PLASA NEGERI BARU,"JL. PEMBANGUNAN, KAB. LABUHANBATU",a,"2.194566,100.055129",GEDUNG PERANGKAT STO & PLASA,KAB. LABUHANBATU,,
1-10-11-42-a,1-10-11-42,STO / PLASA PEKAN MERBAU,"JL. BESAR PEKAN MERBAU, KAB. LABUHANBATU",a,"2.258489,99.838911",GEDUNG PERANGKAT STO & PLASA,KAB. LABUHANBATU,,
1-10-11-43-a,1-10-11-43,STO / PLASA SEI BEROMBANG,"JL. AHMAD YANI SUNGAI BEROMBANG, KAB. LABUHANBATU",a,"2.184811,100.051845",GEDUNG PERANGKAT STO,KAB. LABUHANBATU,,
1-10-11-44-a,1-10-11-44,STO AEK KANOPAN,"JL. AMAT MARPAUNG, AEK KANOPAN, KAB. LABUHABATU UTARA",a,"2.566902,99.654621",GEDUNG PERANGKAT STO,KAB. LABUHANBATU UTARA,,
1-10-11-45-a,1-10-11-45,STO LABUHAN BILIK,JL. SUDIRMAN LABUHAN BILIK KAB. LABUHANBATU,a,"2.305007,100.101994",GEDUNG PERANGKAT STO,KAB. LABUHANBATU,,
1-10-11-46-a,1-10-11-46,STO RANTAU PRAPAT,"JL. AHMAD YANI NO. 109, RANTAU PRAPAT, KAB. LABUHANBATU",a,"2.055517,99.495447",GEDUNG PERANGKAT STO,KAB. LABUHANBATU,,
1-10-11-47-a,1-10-11-47,WLL BILAH HILIR,"DS SAENNAH / BILAH HILIR, KAB. LABUHAN BATU",a,"2.271849,100.010511",GEDUNG KOSONG,KAB. LABUHANBATU,,
1-10-11-48-a,1-10-11-48,DATEL SIBOLGA,"JL. S. PARMAN / JL. BARINGIN, SIBOLGA KOTA",a,"1.7378567,98.782766",GEDUNG PERKANTORAN,KOTA SIBOLGA,,
1-10-11-48-b,1-10-11-48,STO SIBOLGA,"JL. S. PARMAN II - 25 / JL. ZAINUL ARIFIN NO. 33, SIBOLGA KOTA ",b,"1.7378567,98.782766",GEDUNG PERANGKAT STO,KOTA SIBOLGA,,
1-10-11-49-a,1-10-11-49,INFRATEL BATU NAGODANG,"BATU NAGODANG, KAB. HUMBANG HASUNDUTAN",a,"2.165381,98.592005",GEDUNG INFRATEL,KAB. HUMBANG HASUNDUTAN,,
1-10-11-50-a,1-10-11-50,PLASA SIBORONG BORONG,"JL. DAMAI NO. 1, SIBORONG BORONG, KAB. TAPANULI UTARA",a,"2.2132617,98.975966",GEDUNG PLASA,KAB. TAPANULI UTARA,,
1-10-11-51-a,1-10-11-51,PLASA TARUTUNG,"JL. PUTRI LOPIAN, KAB. TAPANULI UTARA",a,"2.0149325,98.964251",GEDUNG PERANGKAT STO,KAB. TAPANULI UTARA,,
1-10-11-52-a,1-10-11-52,PLASA TELUK DALAM,"JL. IMAM BONJOL, TELUK DALAM, KAB. NIAS SELATAN",a,"0.563773,97.820001",GEDUNG PERANGKAT STO,KAB. NIAS SELATAN,,
1-10-11-53-a,1-10-11-53,STO / PLASA BALIGE,"JL. KARTINI, BALIGE, KAB. TOBA SAMOSIR",a,"2.331534,99.069397",GEDUNG PERANGKAT STO,KAB. TOBA SAMOSIR,,
1-10-11-54-a,1-10-11-54,STO / PLASA BARUS,"JL. PADANG MASIANG, KAB. TAPANULI TENGAH",a,"2.021726,98.400305",GEDUNG PERANGKAT STO & PLASA,KAB. TAPANULI TENGAH,,
1-10-11-55-a,1-10-11-55,STO DOLOK SANGGUL,"DS. SAIDNIHUTA -  DOLOK SANGGUL, KAB. HUMBANG HASUNDUTAN",a,"2.2588224,98.746904",GEDUNG PERANGKAT STO,KAB. HUMBANG HASUNDUTAN,,
1-10-11-56-a,1-10-11-56,STO GUNUNG SITOLI,"JL. KEL. PASAR GUNUNG SITOLI, KAB. NIAS",a,"1.288768,97.615407",GEDUNG PERANGKAT STO,KAB. NIAS,,
1-10-11-57-a,1-10-11-57,STO PORSEA,"JL. DI. PANJAITAN PORSEA, KAB. TOBA SAMOSIR",a,"2.444968, 99.156969",GEDUNG PERANGKAT STO,KAB. TOBA SAMOSIR,,
1-10-11-58-a,1-10-11-58,STO AMBARITA,JL. TUK-TUK SIADONG SAMOSIR,a,"2.663157, 98.848411",GEDUNG PERANGKAT,KAB. TOBA SAMOSIR,,
1-10-11-59-a,1-10-11-59,STO AEK NABARA,JL. PERHUBUNGAN,a,"2.065658,99.952074",GEDUNG PERANGKAT,KAB. LABUHANBATU SELATAN,,
1-10-11-60-a,1-10-11-60,PLASA GUNUNG TUA,JL. HAJORAN,a,"1.507932,99.624348",GEDUNG PLASA,KAB. PADANG LAWAS UTARA,,
1-10-11-61-a,1-10-11-61,PLASA SIBOLGA,"JL. S. PARMAN II - 23 / JL. TENGGIRI, SIBOLGA KOTA",a,"1.7378567,98.782766",GEDUNG PLASA,KOTA SIBOLGA,,
1-10-11-62-a,1-10-11-62,PLASA RANTAU PRAPAT,JL. WR. SUPRATMAN  NO. 40 ,a,"2.138433,99.828511",GEDUNG PLASA,KAB. LABUHANBATU,,
1-10-11-63-a,1-10-11-63,ACCESS  PEMATANG SIANTAR,"JL. ASAHAN KM 4, KAB. SIMALUNGUN",a,"2.971745,99.100163",GEDUNG PERANGKAT STO,KAB. SIMALUNGUN,,
1-10-11-64-a,1-10-11-64,BALAI MERAH PUTIH PEMATANG SIANTAR,"JL. DIPONEGORO NO. 1, KAB. PEMATANG SIANTAR",a,"2.959821,99.062444",GEDUNG PERANGKAT STO,KOTA PEMATANG SIANTAR,,
1-10-11-65-a,1-10-11-65,STO RAYA PSP,"JL. RAYA PSP, KAB. TAPANULI SELATAN",a,,GEDUNG PERANGKAT STO,KAB. TAPANULI SELATAN,,
1-10-11-48-c,1-10-11-48,KSU BRANCH TELKOMSEL,JL. ZAINUL ARIFIN,c,"1.7378567,98.782766",GEDUNG PERKANTORAN,KOTA SIBOLGA,,
2-11-12-01-a,2-11-12-01,STO BALARAJA,"JL. RAYA SERANG KM 28 NO. 66, RT. 004/003, KEL. SENTUL, TANGERANG KOTA",a,"-6.2107026,106.4382235",GEDUNG PERANGKAT STO,KOTA TANGERANG,,
2-11-12-02-a,2-11-12-02,STO CIKUPA,"JL. RAYA SERANG KM 15 , CIKUPA, TANGERANG KOTA",a,"-6.2278143,106.5183198",GEDUNG PERANGKAT STO,KOTA TANGERANG,,
2-11-12-03-a,2-11-12-03,STO KRESEK,"KAMPUNG RENGED, RT. 014/01, KEL. RENGED, TANGERANG KOTA",a,"-6.1357026,106.3809882",GEDUNG PERANGKAT STO,KOTA TANGERANG,,
2-11-12-04-a,2-11-12-04,STO SAGA,"JL. RAYA KRESEK, RT. 007/003, KEL. PARAHU, TANGERANG KOTA",a,"-6.1743471,106.4419488",GEDUNG PERANGKAT STO,KOTA TANGERANG,,
2-11-12-06-a,2-11-12-06,KANTOR WITEL BANTEN BARAT,"JL. RAYA JAKARTA KM 9,5, CIRUAS, SERANG KOTA",a,"-6.127001,106.2407103",GEDUNG PERKANTORAN,KOTA SERANG,,
2-11-12-07-a,2-11-12-07,SROM GUNUNG PINANG,"JL. SERANG - CILEGON PEJATEN, KEL. PEJATEN, KAB. SERANG",a,"-6.0690021,106.0813753",GEDUNG PERANGKAT STO,KAB. SERANG,,
2-11-12-08-a,2-11-12-08,STO BOJONEGARA,"JL. RAYA SALIRA INDAH KAMPUNG RAGAS - BOJONEGARA, KAB. SERANG",a,"-5.933348,106.102912",GEDUNG PERANGKAT STO,KAB. SERANG,,
2-11-12-09-a,2-11-12-09,STO CIKANDE,"KAMPUNG MALANG, KEL. JULUNG, KEC. CIKANDE, KAB. SERANG",a,"-6.183667,106.340389",GEDUNG PERANGKAT STO,KAB. SERANG,,
2-11-12-10-a,2-11-12-10,STO CILEGON,"JL. PERDAMAIAN BLOK D, RT. 001/010, KEL. JOMBANG WETAN, CILEGON KOTA",a,"-6.020797,106.052159",GEDUNG PERANGKAT STO,KOTA CILEGON,,
2-11-12-11-a,2-11-12-11,STO CIRUAS,"JL. RAYA PERUMAHAN PNS TANGERANG, TEGAL JETAK, SERANG KOTA",a,"-6.1239429031563,106.23524621129",GEDUNG PERANGKAT STO,KOTA SERANG,,
2-11-12-12-a,2-11-12-12,STO CIWANDAN,"JL. RAYA ANYER 12, CIWANDAN, CILEGON KOTA",a,"-6.0343088137036,105.93861803412",GEDUNG PERANGKAT STO,KOTA CILEGON,,
2-11-12-13-a,2-11-12-13,STO GROGOL,"JL. YASMIN BUKIT PALM, KEL. KOTA SARI, KEC. GROGOL, CILEGON KOTA",a,"-5.985197,106.035635",GEDUNG PERANGKAT STO,KOTA CILEGON,,
2-11-12-14-a,2-11-12-14,STO KRAMAT WATU,"JL. TASI KARDI NO. 62, KRAMAT WATU, SERANG KOTA",a,"-6.056003,105.8480868",GEDUNG PERANGKAT STO,KOTA SERANG,,
2-11-12-15-a,2-11-12-15,STO MERAK,"JL. PUSKESMAS / LINK MEDAKSA, KEL. MEKARSARI, KEC. PULOMERAK, CILEGON KOTA",a,"-5.936425,106.002805",GEDUNG PERANGKAT STO,KOTA CILEGON,,
2-11-12-16-a,2-11-12-16,STO PABEAN,"LINK CILENTRANG JL. PABEAN NO. 1, KEL. PURWAKARTA, CILEGON KOTA",a,"-5.9829546190049,106.05975463986",GEDUNG PERANGKAT STO,KOTA CILEGON,,
2-11-12-17-a,2-11-12-17,STO SAMANG RAYA,"JL. SUNAN AMPEL, KEL. WARNA SARI, KEC. CITANGKIL, CILEGON KOTA",a,"-6.011893,106.0119685",GEDUNG PERANGKAT STO,KOTA CILEGON,,
2-11-12-18-a,2-11-12-18,STO / PLASA SERANG,"Jl. Letnan Jidun Blok J No.5, Lontarbaru, Kota Serang, Banten",a,"-6.1128968,106.1395813",,KOTA SERANG,,
